deconstructing+harry+1997,2639,7.3,188,Deconstructing Harry,en,False,"{""Comedy"", ""Drama""}",96,6.280515
blow+2001,4133,7.4,1352,Blow,en,False,"{""Crime"", ""Drama""}",124,12.332223
turbulence+1997,34314,5.2,63,Turbulence,en,False,"{""Action"", ""Thriller"", ""Crime""}",100,5.304043
babylon+5+in+the+beginning+1998,10940,7.3,46,Babylon 5: In the Beginning,en,False,"{""Action"", ""Drama"", ""Science Fiction"", ""Adventure""}",94,3.680772
waking+the+dead+2000,37722,6.5,22,Waking the Dead,en,False,"{""Drama"", ""Romance""}",105,1.241671
nanny+mcphee+2005,11283,6.4,742,Nanny McPhee,en,False,"{""Fantasy"", ""Comedy"", ""Family""}",97,9.806554
wordplay+2006,35199,7.3,10,Wordplay,en,False,"{""Documentary""}",94,0.750184
the+iceman+2012,68812,6.4,368,The Iceman,en,False,"{""Thriller"", ""Crime"", ""Drama""}",105,13.132127
the+man+who+knew+too+little+1997,9414,6.5,126,The Man Who Knew Too Little,en,False,"{""Comedy"", ""Thriller"", ""Crime"", ""Action""}",97,4.827771
oh_+god+you+devil+1984,38148,5.5,15,"Oh, God! You Devil",en,False,"{""Comedy""}",97,0.634045
man+of+steel+2013,49521,6.5,6462,Man of Steel,en,False,"{""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""}",143,18.538834
lord+of+the+flies+1963,9960,6.6,164,Lord of the Flies,en,False,"{""Thriller"", ""Adventure"", ""Drama""}",92,7.597775
10+rillington+place+1971,26234,6.9,45,10 Rillington Place,en,False,"{""Crime"", ""Drama""}",106,2.99988
seabiscuit+2003,4464,6.8,219,Seabiscuit,en,False,"{""Drama"", ""History""}",141,7.851669
the+flight+of+dragons+1982,27273,7.0,20,The Flight of Dragons,en,False,"{""Animation"", ""Fantasy"", ""Family""}",96,2.370931
torso+1973,31624,6.2,39,Torso,it,False,"{""Horror"", ""Mystery"", ""Thriller""}",97,2.911722
dramamex+2006,63883,4.0,2,Drama/Mex,en,False,"{""Drama"", ""Foreign"", ""Romance""}",105,0.125223
brown+sugar+2002,37964,7.0,31,Brown Sugar,en,False,"{""Comedy"", ""Romance""}",109,3.142874
blood+and+black+lace+1964,28055,7.3,53,Blood and Black Lace,it,False,"{""Horror"", ""Mystery"", ""Thriller""}",88,5.54191
revolver+2005,10851,6.3,415,Revolver,en,False,"{""Drama"", ""Thriller"", ""Crime"", ""Mystery""}",115,5.654983
arbitrage+2012,60599,6.1,300,Arbitrage,en,False,"{""Drama"", ""Thriller""}",100,5.808496
drop+dead+gorgeous+1999,10490,6.5,88,Drop Dead Gorgeous,en,False,"{""Comedy""}",98,6.396767
beaches+1988,15592,6.5,65,Beaches,en,False,"{""Comedy"", ""Drama""}",123,16.179384
duets+2000,18074,5.5,34,Duets,en,False,"{""Comedy"", ""Drama"", ""Music""}",112,3.587042
a+slight+case+of+murder+1938,34006,5.3,8,A Slight Case of Murder,en,False,"{""Comedy"", ""Crime""}",85,1.421327
enlightenment+guaranteed+2000,29507,6.8,4,Enlightenment Guaranteed,de,False,"{""Comedy""}",109,1.026911
lilya+4-ever+2002,12093,7.7,141,Lilya 4-ever,sv,False,"{""Crime"", ""Drama""}",109,5.457863
his+girl+friday+1940,3085,7.5,171,His Girl Friday,en,False,"{""Comedy"", ""Drama""}",92,9.88321
fairytale+a+true+story+1997,29911,6.2,25,FairyTale: A True Story,en,False,"{""Fantasy"", ""Drama"", ""Mystery"", ""Family""}",99,3.553746
up+2009,14160,7.8,7048,Up,en,False,"{""Animation"", ""Comedy"", ""Family"", ""Adventure""}",96,19.330884
malibus+most+wanted+2003,13411,4.7,77,Malibus Most Wanted,en,False,"{""Comedy"", ""Crime""}",86,4.025079
manhunter+1986,11454,6.8,340,Manhunter,en,False,"{""Crime"", ""Horror"", ""Thriller""}",119,0.338943
the+omega+man+1971,11234,6.0,147,The Omega Man,en,False,"{""Action"", ""Science Fiction"", ""Thriller""}",98,6.445639
senior+trip+1995,27993,5.7,23,Senior Trip,en,False,"{""Comedy""}",91,5.05806
harem+1985,33367,4.0,4,Harem,en,False,"{""History"", ""Drama"", ""Romance""}",113,1.825468
gangs+of+new+york+2002,3131,7.1,1964,Gangs of New York,en,False,"{""Drama"", ""History"", ""Crime""}",167,14.922399
race+to+witch+mountain+2009,13836,5.4,520,Race to Witch Mountain,en,False,"{""Adventure"", ""Family"", ""Fantasy"", ""Science Fiction"", ""Thriller"", ""Action""}",98,8.176147
the+cable+guy+1996,9894,5.7,603,The Cable Guy,en,False,"{""Comedy"", ""Drama"", ""Thriller""}",96,7.586577
ernest+scared+stupid+1991,32685,5.9,49,Ernest Scared Stupid,en,False,"{""Horror"", ""Comedy"", ""Family""}",91,4.197955
sex+and+the+city+2008,4564,6.0,525,Sex and the City,en,False,"{""Comedy"", ""Drama"", ""Romance""}",145,9.170332
the+harder+they+fall+1956,28528,6.7,26,The Harder They Fall,en,False,"{""Drama""}",109,7.300676
troop+beverly+hills+1989,22102,5.6,57,Troop Beverly Hills,en,False,"{""Adventure"", ""Comedy"", ""Family""}",105,3.196522
brother+of+sleep+1995,890,6.8,6,Brother of Sleep,de,False,"{""Drama""}",127,0.751733
the+player+1992,10403,6.9,169,The Player,en,False,"{""Comedy"", ""Drama""}",124,6.230854
the+water+horse+2007,54318,6.3,293,The Water Horse,en,False,"{""Fantasy"", ""Adventure"", ""Family""}",112,5.083211
the+young+victoria+2009,18320,7.1,330,The Young Victoria,en,False,"{""Drama""}",105,8.437587
fools+rush+in+1997,1968,5.8,133,Fools Rush In,en,False,"{""Drama"", ""Comedy"", ""Romance""}",109,6.285574
the+return+of+martin+guerre+1982,4483,6.7,22,The Return of Martin Guerre,fr,False,"{""Mystery"", ""Crime"", ""Drama"", ""History"", ""Romance""}",122,1.233692
prancer+1989,24951,5.7,17,Prancer,fr,False,"{""Drama"", ""Family"", ""Fantasy""}",99,1.912324
blues+brothers+2000+1998,11568,5.2,166,Blues Brothers 2000,en,False,"{""Music"", ""Action"", ""Comedy"", ""Crime""}",123,13.162168
the+science+of+sleep+2006,300,6.8,253,The Science of Sleep,fr,False,"{""Comedy"", ""Drama"", ""Fantasy""}",105,10.603991
the+incubus+1982,79319,5.5,13,The Incubus,en,False,"{""Horror""}",93,1.011264
stanley+kubrick+a+life+in+pictures+2001,30416,7.2,44,Stanley Kubrick: A Life in Pictures,en,False,"{""Documentary""}",141,2.48768
what+the+*+do+we+know+2004,8357,5.8,34,What the #$*! Do We (K)now!?,en,False,"{""Documentary""}",109,7.631049
torch+song+trilogy+1988,8463,7.0,25,Torch Song Trilogy,en,False,"{""Comedy"", ""Drama"", ""Romance""}",120,1.14619
all+in+the+poker+movie+2012,94326,6.7,3,All In: The Poker Movie,en,False,"{""Documentary""}",100,0.124581
gung+ho+1986,13698,6.2,47,Gung Ho,en,False,"{""Comedy"", ""Drama""}",111,6.853782
the+presidents+analyst+1967,24214,5.3,12,The Presidents Analyst,en,False,"{""Comedy"", ""Science Fiction""}",103,0.631907
20+million+miles+to+earth+1957,15096,6.1,29,20 Million Miles to Earth,en,False,"{""Science Fiction""}",82,8.875771
what+ever+happened+to+baby+jane+1962,10242,7.9,210,What Ever Happened to Baby Jane?,en,False,"{""Drama"", ""Horror"", ""Thriller""}",135,4.857003
super+8+2011,37686,6.6,2496,Super 8,en,False,"{""Thriller"", ""Science Fiction"", ""Mystery""}",112,19.529911
my+own+private+idaho+1991,468,7.1,218,My Own Private Idaho,en,False,"{""Drama"", ""Romance""}",104,7.289727
a+lot+like+love+2005,8976,6.5,329,A Lot Like Love,en,False,"{""Comedy""}",107,10.596719
miami+blues+1990,14931,5.7,42,Miami Blues,en,False,"{""Action"", ""Crime"", ""Drama"", ""Thriller""}",97,3.206796
penguins+of+madagascar+2014,270946,6.5,1375,Penguins of Madagascar,en,False,"{""Family"", ""Animation"", ""Adventure"", ""Comedy""}",92,22.201607
louis+c.k.+chewed+up+2008,30969,8.3,46,Louis C.K.: Chewed Up,en,False,"{""Comedy""}",60,1.836976
electra+glide+in+blue+1973,26332,6.6,22,Electra Glide in Blue,en,False,"{""Thriller"", ""Crime"", ""Drama"", ""Mystery""}",114,7.714702
possession+2002,30072,6.5,54,Possession,en,False,"{""Drama"", ""Mystery"", ""Romance""}",102,4.439325
get+on+the+bus+1996,49471,7.0,11,Get on the Bus,en,False,"{""Drama""}",120,5.230661
the+king+and+i+1999,47288,5.0,23,The King and I,en,False,"{""Animation"", ""Drama"", ""Family""}",87,1.466461
eddie+murphy+delirious+1983,15251,7.7,104,Eddie Murphy: Delirious,en,False,"{""Comedy""}",69,5.762754
anaconda+1997,9360,4.8,624,Anaconda,en,False,"{""Adventure"", ""Horror"", ""Thriller""}",89,14.386089
kick-ass+2010,23483,7.1,4747,Kick-Ass,en,False,"{""Action"", ""Crime""}",117,17.26045
the+bourne+legacy+2012,49040,6.0,2683,The Bourne Legacy,en,False,"{""Action"", ""Thriller""}",120,14.89499
time+after+time+1979,24750,6.8,89,Time After Time,en,False,"{""Adventure"", ""Drama"", ""Comedy"", ""Science Fiction"", ""Thriller""}",112,5.65127
equus+1977,37258,6.9,31,Equus,en,False,"{""Drama"", ""Mystery""}",137,2.193595
the+mosquito+coast+1986,11120,6.3,126,The Mosquito Coast,en,False,"{""Adventure"", ""Drama""}",119,6.224859
my+favorite+wife+1940,41463,7.2,32,My Favorite Wife,en,False,"{""Comedy"", ""Romance""}",88,2.063447
midnight+dancers+1994,183955,7.0,1,Midnight Dancers,en,False,"{}",100,0.05956
tombstone+1993,11969,7.4,632,Tombstone,en,False,"{""Action"", ""Adventure"", ""Drama"", ""History"", ""Western""}",130,11.338194
you+dont+mess+with+the+zohan+2008,10661,5.5,1068,You Dont Mess with the Zohan,en,False,"{""Comedy"", ""Action""}",113,13.116461
domino+2005,9923,6.0,450,Domino,en,False,"{""Action"", ""Crime""}",127,6.394143
red+cliff+2008,12289,7.1,207,Red Cliff,zh,False,"{""Adventure"", ""Drama"", ""Action""}",150,11.867516
faces+of+death+fact+or+fiction+1999,97251,0.0,0,Faces of Death: Fact or Fiction?,en,False,"{""Horror"", ""Documentary""}",54,0.020448
traitor+2008,13291,6.6,210,Traitor,en,False,"{""Drama"", ""Action"", ""Thriller"", ""Crime""}",114,7.859606
frozen+2010,44363,5.9,586,Frozen,en,False,"{""Thriller""}",93,10.245682
son+of+the+bride+2001,19460,7.3,37,Son of the Bride,es,False,"{""Comedy"", ""Drama"", ""Romance""}",123,3.319598
harold++kumar+go+to+white+castle+2004,11282,6.6,709,Harold & Kumar Go to White Castle,en,False,"{""Comedy"", ""Adventure""}",88,8.344105
dracula+1992,6114,7.1,1087,Dracula,en,False,"{""Romance"", ""Horror""}",128,16.777675
88+minutes+2007,3489,5.7,323,88 Minutes,en,False,"{""Crime"", ""Mystery"", ""Thriller""}",108,8.552967
cop+and++1993,12574,4.3,36,Cop and ½,en,False,"{""Action"", ""Comedy"", ""Family""}",97,8.400026
the+ramen+girl+2008,18585,6.1,91,The Ramen Girl,en,False,"{""Romance"", ""Comedy"", ""Drama""}",122,4.60263
payback+1999,2112,6.7,557,Payback,en,False,"{""Drama"", ""Action"", ""Thriller"", ""Crime""}",100,9.112008
le+bonheur+1965,53023,7.0,21,Le Bonheur,fr,False,"{""Drama"", ""Romance""}",79,0.792486
blackbeards+ghost+1968,16249,6.9,42,Blackbeards Ghost,en,False,"{""Fantasy"", ""Comedy"", ""Family""}",106,2.895685
jeepers+creepers+2+2003,11351,5.5,304,Jeepers Creepers 2,en,False,"{""Horror"", ""Thriller""}",104,14.786032
the+place+beyond+the+pines+2013,97367,6.8,1689,The Place Beyond the Pines,en,False,"{""Drama"", ""Crime""}",140,7.492658
dead+calm+1989,10493,6.6,178,Dead Calm,en,False,"{""Crime"", ""Thriller"", ""Horror"", ""Drama""}",96,13.464246
thunderbolt+and+lightfoot+1974,8348,6.6,113,Thunderbolt and Lightfoot,en,False,"{""Action"", ""Adventure"", ""Comedy"", ""Crime""}",115,8.283863
the+toxic+avenger+1984,15239,6.3,116,The Toxic Avenger,en,False,"{""Science Fiction"", ""Action"", ""Comedy"", ""Horror""}",82,8.061088
stoker+2013,86825,6.5,895,Stoker,en,False,"{""Drama"", ""Horror"", ""Thriller""}",99,7.222816
madame+sousatzka+1988,118098,5.4,7,Madame Sousatzka,en,False,"{""Drama"", ""Music""}",122,0.553293
madagascar+2005,953,6.6,3322,Madagascar,en,False,"{""Family"", ""Animation""}",86,16.136217
gravity+2013,49047,7.3,5879,Gravity,en,False,"{""Science Fiction"", ""Thriller"", ""Drama""}",91,18.50194
mifune+1999,139,6.8,16,Mifune,da,False,"{""Romance"", ""Comedy"", ""Drama""}",98,2.539346
katyn+2007,13614,6.7,50,Katyn,pl,False,"{""Drama"", ""History"", ""War""}",118,4.230046
star+wars+episode+ii+-+attack+of+the+clones+2002,1894,6.4,4074,Star Wars: Episode II - Attack of the Clones,en,False,"{""Adventure"", ""Action"", ""Science Fiction""}",142,14.072511
the+time+of+your+life+1948,76076,4.0,3,The Time of Your Life,en,False,"{""Comedy"", ""Drama""}",109,0.124445
sky+high+2005,11459,5.8,568,Sky High,en,False,"{""Adventure"", ""Comedy"", ""Family""}",100,8.061423
a+tale+of+two+sisters+2003,4552,7.0,234,A Tale of Two Sisters,ko,False,"{""Drama"", ""Horror"", ""Mystery""}",115,6.247028
porkys+1981,10246,6.1,185,Porkys,en,False,"{""Comedy""}",94,12.650546
pinocchio+2002,10599,5.6,144,Pinocchio,it,False,"{""Comedy"", ""Family"", ""Fantasy""}",108,6.463613
brain+dead+1990,5898,5.8,18,Brain Dead,en,False,"{""Horror"", ""Action"", ""Thriller"", ""Science Fiction""}",85,10.28123
uncle+buck+1989,2616,6.6,338,Uncle Buck,en,False,"{""Comedy"", ""Drama"", ""Family""}",100,8.13754
opening+night+1977,33665,7.5,28,Opening Night,en,False,"{""Drama""}",144,4.692033
the+princess+and+the+frog+2009,10198,6.7,1293,The Princess and the Frog,en,False,"{""Romance"", ""Family"", ""Animation"", ""Music""}",97,16.616517
an+american+in+paris+1951,2769,6.9,133,An American in Paris,en,False,"{""Drama"", ""Comedy"", ""Music"", ""Romance""}",113,5.565203
senna+2010,58496,8.1,282,Senna,en,False,"{""Documentary""}",106,11.331859
quills+2000,10876,6.8,129,Quills,en,False,"{""Drama""}",124,5.387711
cellular+2004,9759,6.1,548,Cellular,en,False,"{""Action"", ""Adventure"", ""Crime"", ""Thriller""}",94,5.918816
the+wizard+1989,183,6.1,83,The Wizard,en,False,"{""Adventure"", ""Comedy"", ""Drama"", ""Family"", ""Romance""}",100,5.763954
aladdin+1992,812,7.4,3495,Aladdin,en,False,"{""Animation"", ""Family"", ""Comedy"", ""Adventure"", ""Fantasy"", ""Romance""}",90,16.357419
muppet+treasure+island+1996,10874,6.5,93,Muppet Treasure Island,en,False,"{""Action"", ""Comedy"", ""Music"", ""Family"", ""Adventure""}",100,6.902423
waiting+for+guffman+1996,16448,7.4,66,Waiting for Guffman,en,False,"{""Music"", ""Comedy""}",84,8.130999
operation+petticoat+1959,9660,6.9,62,Operation Petticoat,en,False,"{""Action"", ""Comedy"", ""Romance""}",124,3.918878
high+crimes+2002,11560,6.1,187,High Crimes,en,False,"{""Drama"", ""Mystery"", ""Thriller"", ""Crime""}",115,8.371005
duplex+2003,7288,5.9,500,Duplex,en,False,"{""Action"", ""Comedy"", ""Thriller""}",89,12.160363
the+basketball+diaries+1995,10474,7.2,472,The Basketball Diaries,en,False,"{""Drama"", ""Crime""}",102,7.415144
interstellar+2014,157336,8.1,11187,Interstellar,en,False,"{""Adventure"", ""Drama"", ""Science Fiction""}",169,32.213481
human+traffic+1999,11129,6.8,98,Human Traffic,en,False,"{""Comedy"", ""Drama""}",99,4.988283
chopping+mall+1986,28941,5.5,58,Chopping Mall,en,False,"{""Horror"", ""Science Fiction""}",77,8.034105
alice+1990,8217,6.3,57,Alice,en,False,"{""Comedy"", ""Drama"", ""Romance""}",102,7.196816
the+namesake+2006,16727,6.8,50,The Namesake,en,False,"{""Drama""}",122,4.273271
flicka+2006,14012,6.1,52,Flicka,en,False,"{""Drama""}",95,3.94159
lethal+weapon+3+1992,943,6.4,824,Lethal Weapon 3,en,False,"{""Adventure"", ""Action"", ""Comedy"", ""Thriller"", ""Crime""}",118,10.786007
a+few+good+men+1992,881,7.1,899,A Few Good Men,en,False,"{""Drama""}",138,12.330249
breaking+up+1997,26393,4.0,9,Breaking Up,en,False,"{""Comedy"", ""Drama"", ""Romance""}",90,2.145688
dobermann+1997,10347,6.4,110,Dobermann,fr,False,"{""Action"", ""Crime""}",103,6.774793
six+days+seven+nights+1998,6068,5.6,343,Six Days Seven Nights,en,False,"{""Action"", ""Adventure"", ""Comedy"", ""Romance""}",98,18.324219
sophie+scholl+the+final+days+2005,2117,7.1,109,Sophie Scholl: The Final Days,de,False,"{""Drama"", ""History""}",117,4.972236
because+of+winn-dixie+2005,17880,6.1,63,Because of Winn-Dixie,en,False,"{""Comedy"", ""Drama"", ""Family""}",106,6.067722
nine+months+1995,11472,5.5,171,Nine Months,en,False,"{""Comedy""}",103,8.482834
crank+high+voltage+2009,15092,5.9,878,Crank: High Voltage,en,False,"{""Action"", ""Thriller"", ""Crime""}",96,10.044642
astro+boy+2009,16577,6.1,420,Astro Boy,en,False,"{""Animation"", ""Action"", ""Family"", ""Science Fiction""}",94,13.293466
snow+white+a+tale+of+terror+1997,9092,6.0,62,Snow White: A Tale of Terror,en,False,"{""Fantasy"", ""Horror""}",100,4.584166
good+burger+1997,14817,5.4,113,Good Burger,en,False,"{""Comedy"", ""Family""}",103,10.580421
fifty+pills+2006,13414,5.3,15,Fifty Pills,en,False,"{""Comedy""}",85,5.796823
stripes+1981,10890,6.5,253,Stripes,en,False,"{""Action"", ""Comedy""}",106,11.341505
the+five+people+you+meet+in+heaven+2004,30698,6.9,30,The Five People You Meet In Heaven,en,False,"{""Drama"", ""Fantasy"", ""Science Fiction""}",180,3.299518
1408+2007,3021,6.5,1372,1408,en,False,"{""Horror"", ""Thriller""}",104,9.196884
angels+and+insects+1995,8447,6.3,17,Angels and Insects,en,False,"{""Drama"", ""Romance""}",118,2.15166
the+hunger+games+mockingjay+-+part+1+2014,131631,6.6,5767,The Hunger Games: Mockingjay - Part 1,en,False,"{""Science Fiction"", ""Adventure"", ""Thriller""}",123,147.098006
cube+zero+2004,438,5.7,274,Cube Zero,en,False,"{""Mystery"", ""Science Fiction"", ""Thriller""}",97,8.758493
as+good+as+it+gets+1997,2898,7.2,946,As Good as It Gets,en,False,"{""Comedy"", ""Romance""}",139,9.374049
born+free+1966,15347,6.5,38,Born Free,en,False,"{""Family"", ""Adventure"", ""Drama""}",95,2.672431
nothing+to+lose+1997,11676,6.3,174,Nothing to Lose,en,False,"{""Action"", ""Adventure"", ""Comedy""}",97,6.287242
since+otar+left+2003,13432,5.7,13,Since Otar Left,fr,False,"{""Drama""}",103,0.512099
automata+2014,262543,5.6,677,Automata,en,False,"{""Thriller"", ""Science Fiction""}",110,13.973689
citizen+kane+1941,15,8.0,1244,Citizen Kane,en,False,"{""Mystery"", ""Drama""}",119,15.811921
the+kentucky+fried+movie+1977,11598,6.4,67,The Kentucky Fried Movie,en,False,"{""Comedy""}",83,9.133988
sleep+tight+2011,77495,7.0,206,Sleep Tight,es,False,"{""Thriller""}",107,7.0713
the+graduate+1967,37247,7.6,855,The Graduate,en,False,"{""Drama""}",106,12.057829
city+island+2009,28053,6.9,114,City Island,en,False,"{""Drama"", ""Comedy""}",104,7.016044
the+lawnmower+man+1992,10163,5.4,198,The Lawnmower Man,en,False,"{""Horror"", ""Thriller"", ""Science Fiction""}",108,6.685948
barfly+1987,10937,7.3,80,Barfly,en,False,"{""Comedy"", ""Drama"", ""Romance""}",100,15.170192
nemesis+2+-+nebula+1995,63105,4.6,10,Nemesis 2 - Nebula,en,False,"{""Science Fiction"", ""Action"", ""Thriller""}",83,1.466491
envy+2004,10710,4.8,144,Envy,en,False,"{""Comedy""}",99,13.094205
bhaag+milkha+bhaag+2013,206324,7.3,62,Bhaag Milkha Bhaag,hi,False,"{""History"", ""Action"", ""Drama""}",186,4.342418
the+tin+drum+1979,659,7.0,93,The Tin Drum,de,False,"{""Drama"", ""History"", ""War""}",142,5.614456
rob+roy+1995,11780,6.5,151,Rob Roy,en,False,"{""Adventure""}",139,10.193549
the+return+of+the+musketeers+1989,41946,6.2,17,The Return of the Musketeers,en,False,"{""Comedy"", ""Action"", ""Adventure""}",102,6.587929
shades+of+ray+2008,79519,6.5,7,Shades of Ray,en,False,"{""Comedy"", ""Romance""}",87,1.394956
cabin+boy+1994,26391,4.9,28,Cabin Boy,en,False,"{""Comedy""}",80,1.679042
emma+2009,183894,7.6,39,Emma,en,False,"{""Romance"", ""Comedy"", ""Drama""}",240,2.853737
the+party+1968,10794,7.3,160,The Party,en,False,"{""Comedy""}",99,5.354787
my+girl+1991,4032,7.0,441,My Girl,en,False,"{""Comedy"", ""Drama"", ""Family""}",102,8.605742
the+last+exorcism+2010,38358,5.6,330,The Last Exorcism,en,False,"{""Horror"", ""Drama"", ""Thriller""}",87,6.397109
the+sheltering+sky+1990,24016,6.4,51,The Sheltering Sky,en,False,"{""Adventure"", ""Drama"", ""Romance""}",138,13.798247
riding+in+cars+with+boys+2001,11091,6.5,108,Riding in Cars with Boys,en,False,"{""Comedy"", ""Drama"", ""Romance""}",132,4.556123
stag+1997,36434,5.8,6,Stag,en,False,"{""Thriller""}",91,0.854723
dead+man+on+campus+1998,14557,5.6,49,Dead Man on Campus,en,False,"{""Comedy""}",96,9.183343
play+it+to+the+bone+1999,20761,5.7,53,Play It to the Bone,en,False,"{""Comedy"", ""Drama""}",124,4.347609
the+wedding+singer+1998,11003,6.5,603,The Wedding Singer,en,False,"{""Romance"", ""Comedy""}",95,8.884035
urban+cowboy+1980,17496,5.7,61,Urban Cowboy,en,False,"{""Drama"", ""Romance""}",132,4.566587
fifty+shades+of+grey+2015,216015,5.2,3350,Fifty Shades of Grey,en,False,"{""Drama"", ""Romance"", ""Thriller""}",125,33.068431
the+thirteenth+floor+1999,1090,6.8,381,The Thirteenth Floor,en,False,"{""Thriller"", ""Science Fiction"", ""Mystery""}",100,9.356587
beverly+hills+cop+ii+1987,96,6.1,627,Beverly Hills Cop II,en,False,"{""Action"", ""Comedy"", ""Crime""}",100,9.200336
fight+club+1999,550,8.3,9678,Fight Club,en,False,"{""Drama""}",139,63.869599
thursday+1998,9812,7.0,84,Thursday,en,False,"{""Drama"", ""Action"", ""Crime"", ""Thriller""}",84,4.311326
gladiator+2000,98,7.9,5566,Gladiator,en,False,"{""Action"", ""Drama"", ""Adventure""}",155,23.186667
made+of+honor+2008,10761,6.0,410,Made of Honor,en,False,"{""Comedy"", ""Romance""}",101,6.417385
how+stella+got+her+groove+back+1998,33644,6.0,24,How Stella Got Her Groove Back,en,False,"{""Comedy"", ""Drama"", ""Romance""}",124,3.645263
divergent+2014,157350,6.9,4784,Divergent,en,False,"{""Adventure"", ""Action"", ""Science Fiction""}",139,21.572585
his+secret+life+2001,23550,7.0,84,His Secret Life,it,False,"{""Drama""}",106,3.83196
the+piano+teacher+2001,1791,7.2,197,The Piano Teacher,fr,False,"{""Drama"", ""Romance""}",131,6.363081
jonah+a+veggietales+movie+2002,15173,6.4,22,Jonah: A VeggieTales Movie,en,False,"{""Action"", ""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Fantasy"", ""Romance""}",82,1.734181
the+truth+about+charlie+2002,13440,4.5,39,The Truth About Charlie,en,False,"{""Mystery"", ""Thriller""}",104,2.372928
show+me+love+1998,11634,7.1,134,Show Me Love,sv,False,"{""Comedy"", ""Romance"", ""Drama""}",89,10.58342
the+thief+1997,46187,7.1,21,The Thief,ru,False,"{""Drama""}",96,1.212375
heavy+metal+1981,11827,6.3,150,Heavy Metal,en,False,"{""Animation"", ""Science Fiction""}",90,7.640073
the+raid+2011,94329,7.3,1076,The Raid,id,False,"{""Action"", ""Thriller"", ""Crime""}",101,10.528833
last+life+in+the+universe+2003,11606,7.3,44,Last Life in the Universe,th,False,"{""Drama"", ""Action"", ""Thriller""}",112,6.700563
the+warlords+2007,14392,6.3,83,The Warlords,zh,False,"{""Action"", ""Drama"", ""History""}",126,5.854764
gentlemans+agreement+1947,33667,6.8,48,Gentlemans Agreement,en,False,"{""Drama"", ""Romance""}",118,6.857318
jazz+2001,142051,5.7,3,Jazz,en,False,"{""Documentary""}",1140,1.507756
the+hard+word+2002,16311,5.7,11,The Hard Word,en,False,"{""Action"", ""Comedy"", ""Crime""}",102,1.129436
once+upon+a+time...+when+we+were+colored+1996,146599,4.5,2,Once Upon a Time... When We Were Colored,en,False,"{""Romance"", ""Drama""}",115,0.252287
rocky+v+1990,1375,5.3,688,Rocky V,en,False,"{""Drama""}",104,14.007329
dead+birds+2004,19592,5.7,75,Dead Birds,en,False,"{""Horror"", ""Thriller"", ""Western""}",91,7.774208
night+of+the+living+dead+1968,10331,7.5,591,Night of the Living Dead,en,False,"{""Horror""}",96,14.384198
war+of+the+buttons+1994,38348,7.2,21,War of the Buttons,en,False,"{""Family""}",94,2.166408
house+of+flying+daggers+2004,9550,7.1,452,House of Flying Daggers,zh,False,"{""Adventure"", ""Drama"", ""Action"", ""Romance""}",119,9.3002
the+elementary+particles+2006,86,6.4,34,The Elementary Particles,de,False,"{""Drama"", ""Romance""}",105,11.552537
show+boat+1936,31548,7.5,4,Show Boat,en,False,"{""Music"", ""Comedy"", ""Drama""}",113,0.606441
the+secret+of+roan+inish+1994,14334,6.1,15,The Secret of Roan Inish,en,False,"{""Drama"", ""Family"", ""Fantasy""}",97,1.750481
a+nightmare+on+elm+street+1984,377,7.2,1212,A Nightmare on Elm Street,en,False,"{""Horror""}",91,13.694713
the+englishman+who+went+up+a+hill+but+came+down+a+mountain+1995,10612,6.1,83,The Englishman Who Went Up a Hill But Came Down a Mountain,en,False,"{""Drama"", ""Comedy"", ""Romance""}",99,5.331753
knife+in+the+water+1962,11502,7.1,73,Knife in the Water,pl,False,"{""Drama""}",94,9.474616
a+river+runs+through+it+1992,293,7.0,241,A River Runs Through It,en,False,"{""Drama""}",123,12.583826
big+wednesday+1978,18387,6.8,47,Big Wednesday,en,False,"{""Drama""}",120,11.589692
the+hunted+1995,32631,6.0,25,The Hunted,en,False,"{""Action"", ""Thriller""}",106,2.756986
captain+horatio+hornblower+r.n.+1951,23928,6.5,23,Captain Horatio Hornblower R.N.,en,False,"{""War"", ""Action"", ""Adventure"", ""Drama""}",117,1.577618
keys+to+tulsa+1997,118991,4.9,5,Keys to Tulsa,en,False,"{""Crime"", ""Drama"", ""Thriller""}",113,1.323422
winters+bone+2010,39013,6.8,575,Winters Bone,en,False,"{""Drama""}",100,7.27941
alabama+moon+2009,51249,6.3,18,Alabama Moon,en,False,"{""Action"", ""Adventure"", ""Drama"", ""Family""}",99,5.751436
shortbus+2006,1378,6.3,141,Shortbus,en,False,"{""Romance"", ""Drama"", ""Comedy""}",101,11.547748
flawless+1999,31582,5.9,56,Flawless,en,False,"{""Comedy"", ""Drama""}",112,8.608461
the+wild+bunch+1969,576,7.7,266,The Wild Bunch,en,False,"{""Adventure"", ""Western""}",145,11.722424
drumline+2002,13497,6.2,118,Drumline,en,False,"{""Drama"", ""Romance"", ""Comedy"", ""Music""}",118,5.270187
the+horseman+on+the+roof+1995,11876,6.7,25,The Horseman on the Roof,en,False,"{""War"", ""Adventure"", ""Drama"", ""Romance""}",135,1.690768
beat+the+devil+1953,22733,6.2,31,Beat the Devil,en,False,"{""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Drama"", ""Romance""}",89,2.001733
